name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Paenibacillus baekrokdamisoli	1712516	S	632	22	654	0.00001
Paenibacillus protaetiae	2509456	S	573	38	611	0.00001
Paenibacillus urinalis	521520	S	528	66	594	0.00001
Paenibacillus cellulosilyticus	375489	S	494	27	521	0.00000
Paenibacillus stellifer	169760	S	369	28	397	0.00000
Paenibacillus sophorae	1333845	S	358	24	382	0.00000
Paenibacillus algicola	2565926	S	314	25	339	0.00000
Paenibacillus amylolyticus	1451	S	266	130	396	0.00000
Paenibacillus lentus	1338368	S	265	11	276	0.00000
Paenibacillus chitinolyticus	79263	S	223	14	237	0.00000
Paenibacillus barcinonensis	198119	S	209	14	223	0.00000
Paenibacillus cellulositrophicus	562959	S	206	19	225	0.00000
Paenibacillus kribbensis	172713	S	178	15	193	0.00000
Paenibacillus alvei	44250	S	176	11	187	0.00000
Paenibacillus durus	44251	S	152	8	160	0.00000
Paenibacillus hunanensis	539262	S	147	6	153	0.00000
Paenibacillus dendritiformis	130049	S	135	10	145	0.00000
Paenibacillus peoriae	59893	S	130	201	331	0.00000
Paenibacillus polygoni	3050112	S	117	11	128	0.00000
Paenibacillus azoreducens	116718	S	114	6	120	0.00000
Paenibacillus yonginensis	1462996	S	101	15	116	0.00000
Paenibacillus antarcticus	253703	S	92	5	97	0.00000
Paenibacillus woosongensis	307580	S	87	19	106	0.00000
Paenibacillus spongiae	2909671	S	87	3	90	0.00000
Paenibacillus silvisoli	3110539	S	86	3	89	0.00000
Paenibacillus agaridevorans	171404	S	84	57	141	0.00000
Paenibacillus xylanilyticus	248903	S	76	18	94	0.00000
Paenibacillus albicereus	2726185	S	73	5	78	0.00000
Paenibacillus tianjinensis	2810347	S	69	6	75	0.00000
Paenibacillus lutimineralis	2707005	S	63	4	67	0.00000
Paenibacillus graminis	189425	S	47	3	50	0.00000
Paenibacillus tritici	1873425	S	42	2	44	0.00000
Paenibacillus terrae	159743	S	41	4	45	0.00000
Paenibacillus xylanexedens	528191	S	36	15	51	0.00000
Paenibacillus donghaensis	414771	S	30	1	31	0.00000
Paenibacillus ihbetae	1870820	S	26	2	28	0.00000
Paenibacillus pabuli	1472	S	21	1	22	0.00000
Paenibacillus nuruki	1886670	S	21	6	27	0.00000
Paenibacillus odorifer	189426	S	18	12	30	0.00000
Paenibacillus uliginis	683737	S	16	1	17	0.00000
Paenibacillus bovis	1616788	S	16	1	17	0.00000
Paenibacillus jilunlii	682956	S	15	1	16	0.00000
Paenibacillus tundrae	528187	S	11	0	11	0.00000
Brevibacillus laterosporus	1465	S	3147	607	3754	0.00004
Brevibacillus sp. NSP2.1	3003229	S	802	1948	2750	0.00003
Brevibacillus sp. WF146	319501	S	316	47	363	0.00000
Brevibacillus sp. JNUCC-41	2778370	S	41	957	998	0.00001
Brevibacillus marinus	2496837	S	1119	46	1165	0.00001
Brevibacillus parabrevis	54914	S	1046	852	1898	0.00002
Brevibacillus humidisoli	2895522	S	669	24	693	0.00001
Brevibacillus agri	51101	S	493	759	1252	0.00001
Brevibacillus ruminantium	2950604	S	316	28	344	0.00000
Brevibacillus borstelensis	45462	S	240	824	1064	0.00001
Brevibacillus brevis	1393	S	152	16	168	0.00000
Brevibacillus formosus	54913	S	88	16	104	0.00000
Brevibacillus choshinensis	54911	S	20	1	21	0.00000
Brevibacillus composti	2796470	S	15	1	16	0.00000
Aneurinibacillus sp. Ricciae_BoGa-3	3022697	S	2868	137	3005	0.00003
Aneurinibacillus sp. XH2	1450761	S	149	4169	4318	0.00004
Aneurinibacillus soli	1500254	S	2857	393	3250	0.00003
Aneurinibacillus uraniidurans	2966586	S	140	17	157	0.00000
Thermobacillus composti	377615	S	8217	1132	9349	0.00009
Cohnella abietis	2507935	S	2457	655	3112	0.00003
Cohnella candidum	2674991	S	863	134	997	0.00001
Cohnella herbarum	2728023	S	200	80	280	0.00000
Cohnella sp. LGH	1619153	S	114	82	196	0.00000
Cohnella cholangitidis	2598458	S	49	24	73	0.00000
Saccharibacillus brassicae	2583377	S	2983	228	3211	0.00003
Staphylococcus aureus	1280	S	57373	568107	625480	0.00584
Staphylococcus pseudintermedius	283734	S	23685	2929	26614	0.00025
Staphylococcus delphini	53344	S	323	30	353	0.00000
Staphylococcus epidermidis	1282	S	14496	2101	16597	0.00016
Staphylococcus hominis	1290	S	4119	590	4709	0.00004
Staphylococcus haemolyticus	1283	S	2959	439	3398	0.00003
Staphylococcus capitis	29388	S	1556	308	1864	0.00002
Staphylococcus lutrae	155085	S	1204	79	1283	0.00001
Staphylococcus sp. IVB6227	2989768	S	110	364	474	0.00000
Staphylococcus sp. IVB6181	2929481	S	71	3	74	0.00000
Staphylococcus sp. NRL 22/194	3020908	S	69	299	368	0.00000
Staphylococcus sp. T93	2799681	S	59	2902	2961	0.00003
Staphylococcus sp. AntiMn-1	1715860	S	52	54	106	0.00000
Staphylococcus sp. SB1-57	2813777	S	46	84	130	0.00000
Staphylococcus sp. 17KM0847	2583989	S	26	1	27	0.00000
Staphylococcus saccharolyticus	33028	S	739	49	788	0.00001
Staphylococcus nepalensis	214473	S	671	53	724	0.00001
Staphylococcus argenteus	985002	S	629	63	692	0.00001
Staphylococcus felis	46127	S	494	33	527	0.00000
Staphylococcus simulans	1286	S	451	28	479	0.00000
Staphylococcus warneri	1292	S	414	162	576	0.00001
Staphylococcus lugdunensis	28035	S	400	3250	3650	0.00003
Staphylococcus auricularis	29379	S	387	29	416	0.00000
Staphylococcus schleiferi	1295	S	351	24	375	0.00000
Staphylococcus xylosus	1288	S	331	30	361	0.00000
Staphylococcus condimenti	70255	S	236	18	254	0.00000
Staphylococcus hsinchuensis	3051183	S	173	40	213	0.00000
Staphylococcus pettenkoferi	170573	S	171	11	182	0.00000
Staphylococcus debuckii	2044912	S	146	10	156	0.00000
Staphylococcus chromogenes	46126	S	132	13	145	0.00000
Staphylococcus agnetis	985762	S	115	8	123	0.00000
Staphylococcus carnosus	1281	S	114	276	390	0.00000
Staphylococcus saprophyticus	29385	S	114	13	127	0.00000
Staphylococcus equorum	246432	S	94	31	125	0.00000
Staphylococcus ureilyticus	94138	S	90	24	114	0.00000
Staphylococcus arlettae	29378	S	51	8	59	0.00000
Staphylococcus pasteuri	45972	S	48	14	62	0.00000
Staphylococcus devriesei	586733	S	47	4	51	0.00000
Staphylococcus succinus	61015	S	42	4	46	0.00000
Staphylococcus casei	201828	S	35	2	37	0.00000
Staphylococcus edaphicus	1955013	S	34	2	36	0.00000
Staphylococcus caprae	29380	S	33	3	36	0.00000
Nosocomiicoccus massiliensis	1232430	S	235	406	641	0.00001
Nosocomiicoccus ampullae	489910	S	110	125	235	0.00000
Salinicoccus sp. Bachu38	3136731	S	459	27	486	0.00000
Salinicoccus halodurans	407035	S	174	16	190	0.00000
Mammaliicoccus sciuri	1296	S	256	29	285	0.00000
Mammaliicoccus stepanovicii	643214	S	187	16	203	0.00000
Mammaliicoccus vitulinus	71237	S	47	5	52	0.00000
Mammaliicoccus sp. Dog046	3034233	S	31	3	34	0.00000
Mammaliicoccus lentus	42858	S	19	3	22	0.00000
Jeotgalicoccus saudimassiliensis	1461582	S	94	255	349	0.00000
Jeotgalicoccus sp. ATCC 8456	946435	S	47	16	63	0.00000
Jeotgalicoccus sp. WY2	2708346	S	34	93	127	0.00000
Macrococcus sp. IME1552	1898474	S	147	242	389	0.00000
Macrococcus equipercicus	69967	S	56	9	65	0.00000
Macrococcoides caseolyticum	69966	S	234	61	295	0.00000
Macrococcoides canis	1855823	S	49	5	54	0.00000
Alicyclobacillus acidocaldarius	405212	S	51860	61	51921	0.00049
Alicyclobacillus sp. TC	2606450	S	8745	1529	10274	0.00010
Alicyclobacillus sp. SO9	2665646	S	1814	192	2006	0.00002
Alicyclobacillus sp. ALC3	2796143	S	355	78	433	0.00000
Alicyclobacillus fastidiosus	392011	S	1655	2081	3736	0.00003
Alicyclobacillus mengziensis	2931921	S	925	152	1077	0.00001
Alicyclobacillus dauci	1475485	S	330	263	593	0.00001
Alicyclobacillus acidoterrestris	1450	S	280	228	508	0.00000
Alicyclobacillus cycloheptanicus	1457	S	182	40	222	0.00000
Tumebacillus avium	1903704	S	17159	3331	20490	0.00019
Tumebacillus algifaecis	1214604	S	10625	1802	12427	0.00012
Effusibacillus dendaii	2743772	S	5149	433	5582	0.00005
Kyrpidia spormannii	2055160	S	2531	1177	3708	0.00003
Kyrpidia tusciae	33943	S	275	194	469	0.00000
Hydrogenibacillus sp. N12	2866627	S	35095	837	35932	0.00034
Exiguobacterium sp. 9-2	3112419	S	1475	543	2018	0.00002
Exiguobacterium sp. AT1b	360911	S	390	628	1018	0.00001
Exiguobacterium sp. PFWT01	2829816	S	45	72	117	0.00000
Exiguobacterium marinum	273528	S	291	44	335	0.00000
Exiguobacterium antarcticum	132920	S	83	11	94	0.00000
Exiguobacterium alkaliphilum	1428684	S	29	4	33	0.00000
Sporosarcina sp. Marseille-Q4943	2942204	S	1548	262	1810	0.00002
Sporosarcina sp. Marseille-Q4063	2810514	S	1214	71	1285	0.00001
Sporosarcina sp. P37	1930546	S	155	832	987	0.00001
Sporosarcina sp. B2O-1	3020056	S	153	16	169	0.00000
Sporosarcina sp. Te-1	2818390	S	57	5	62	0.00000
Sporosarcina sp. T2O-4	3056444	S	30	3	33	0.00000
Sporosarcina sp. FSL K6-3508	2921557	S	28	3	31	0.00000
Sporosarcina sp. FSL W8-0480	2954701	S	23	8	31	0.00000
Sporosarcina sp. 0.2-SM1T-5	3056445	S	19	1	20	0.00000
Sporosarcina sp. PTS2304	2283194	S	10	1	11	0.00000
Sporosarcina thermotolerans	633404	S	619	160	779	0.00001
Sporosarcina pasteurii	1474	S	604	279	883	0.00001
Sporosarcina ureae	1571	S	42	8	50	0.00000
Sporosarcina psychrophila	1476	S	12	495	507	0.00000
Planococcus sp. N022	3058393	S	3067	207	3274	0.00003
Planococcus sp. MB-3u-03	2058136	S	540	306	846	0.00001
Planococcus sp. 107-1	2908840	S	90	14	104	0.00000
Planococcus lenghuensis	2213202	S	526	16	542	0.00001
Planococcus rifietoensis	200991	S	302	116	418	0.00000
Planococcus halotolerans	2233542	S	74	5	79	0.00000
Planococcus faecalis	1598147	S	68	167	235	0.00000
Planococcus antarcticus	161360	S	58	6	64	0.00000
Planococcus plakortidis	1038856	S	26	7	33	0.00000
Planococcus glaciei	459472	S	19	5	24	0.00000
Planococcus massiliensis	1499687	S	14	1	15	0.00000
Planococcus maritimus	192421	S	11	1	12	0.00000
Planococcus kocurii	1374	S	10	25	35	0.00000
Kurthia gibsonii	33946	S	4297	6701	10998	0.00010
Kurthia sp. 11kri321	1750719	S	21	11	32	0.00000
Kurthia sp. YJT4	3049086	S	12	17	29	0.00000
Kurthia zopfii	1650	S	16	3	19	0.00000
Solibacillus silvestris	76853	S	1228	815	2043	0.00002
Solibacillus sp. FSL H8-0523	2954511	S	15	67	82	0.00000
Solibacillus daqui	2912187	S	15	1	16	0.00000
Ureibacillus thermophilus	367743	S	603	391	994	0.00001
Ureibacillus sp. FSL K6-8385	2954684	S	408	247	655	0.00001
Ureibacillus thermosphaericus	51173	S	32	217	249	0.00000
Paenisporosarcina antarctica	417367	S	604	155	759	0.00001
Paenisporosarcina cavernae	2320858	S	281	71	352	0.00000
Rummeliibacillus stabekisii	241244	S	411	98	509	0.00000
Rummeliibacillus sp. G93	2939494	S	122	29	151	0.00000
Metasolibacillus sp. FSL H7-0170	2921431	S	59	16	75	0.00000
Chryseomicrobium sp. FSL W7-1435	2921704	S	23	3	26	0.00000
Staphylospora marina	2490858	S	6690	1296	7986	0.00007
Kroppenstedtia pulmonis	1380685	S	4113	279	4392	0.00004
Kroppenstedtia eburnea	714067	S	1247	111	1358	0.00001
Laceyella sacchari	37482	S	3913	645	4558	0.00004
Polycladomyces abyssicola	1125966	S	2986	460	3446	0.00003
Novibacillus thermophilus	1471761	S	858	33	891	0.00001
Thermoactinomyces vulgaris	2026	S	841	130	971	0.00001
Listeria monocytogenes	1639	S	13360	104517	117877	0.00110
Listeria innocua	1642	S	3205	653	3858	0.00004
Listeria seeligeri	1640	S	246	9	255	0.00000
Listeria grayi	1641	S	163	15	178	0.00000
Listeria sp. PSOL-1	1844999	S	129	4	133	0.00000
Listeria ivanovii	1638	S	49	53	102	0.00000
Listeria weihenstephanensis	1006155	S	38	0	38	0.00000
Brochothrix thermosphacta	2756	S	2389	200	2589	0.00002
Pullulanibacillus sp. KACC 23026	3028315	S	2145	65	2210	0.00002
Sporolactobacillus terrae	269673	S	1462	48	1510	0.00001
Abyssicoccus albus	1817405	S	2144	359	2503	0.00002
Gemella sp. zg-570	2840371	S	301	472	773	0.00001
Gemella haemolysans	1379	S	180	181	361	0.00000
Gemella morbillorum	29391	S	60	97	157	0.00000
Limosilactobacillus reuteri	1598	S	31064	151239	182303	0.00170
Limosilactobacillus fermentum	1613	S	17767	6112	23879	0.00022
Limosilactobacillus vaginalis	1633	S	6761	2071	8832	0.00008
Limosilactobacillus pontis	35787	S	3201	962	4163	0.00004
Limosilactobacillus mucosae	97478	S	730	186	916	0.00001
Limosilactobacillus gastricus	227942	S	164	58	222	0.00000
Limosilactobacillus panis	47493	S	51	35	86	0.00000
Limosilactobacillus oris	1632	S	16	3	19	0.00000
Lactiplantibacillus pentosus	1589	S	16890	2418	19308	0.00018
Lactiplantibacillus plantarum	1590	S	10722	3878	14600	0.00014
Lactiplantibacillus paraplantarum	60520	S	1129	169	1298	0.00001
Lactiplantibacillus carotarum	2993456	S	253	22	275	0.00000
Lactiplantibacillus argentoratensis	271881	S	22	11	33	0.00000
Lactobacillus delbrueckii	1584	S	5750	11368	17118	0.00016
Lactobacillus sp. IBH004	2879107	S	948	73	1021	0.00001
Lactobacillus sp. PV034	2594495	S	777	100	877	0.00001
Lactobacillus sp. ESL0681	2983211	S	299	415	714	0.00001
Lactobacillus sp. ESL0677	2983208	S	138	22	160	0.00000
Lactobacillus sp. 3B(2020)	2695882	S	71	15	86	0.00000
Lactobacillus sp. JM1	2690380	S	51	1015	1066	0.00001
Lactobacillus sp. ESL0680	2983210	S	18	2	20	0.00000
Lactobacillus sp. CBA3605	2099788	S	10	2	12	0.00000
Lactobacillus acidophilus	1579	S	2367	62618	64985	0.00061
Lactobacillus iners	147802	S	1762	426	2188	0.00002
Lactobacillus gasseri	1596	S	1700	1750	3450	0.00003
Lactobacillus jensenii	109790	S	1577	294	1871	0.00002
Lactobacillus terrae	2269374	S	1503	72	1575	0.00001
Lactobacillus johnsonii	33959	S	1067	280	1347	0.00001
Lactobacillus crispatus	47770	S	1001	537	1538	0.00001
Lactobacillus helveticus	1587	S	496	2672	3168	0.00003
Lactobacillus xylocopicola	2976676	S	370	35	405	0.00000
Lactobacillus kefiranofaciens	267818	S	269	438	707	0.00001
Lactobacillus acetotolerans	1600	S	195	17	212	0.00000
Lactobacillus amylovorus	1604	S	134	133	267	0.00000
Lactobacillus panisapium	2012495	S	116	7	123	0.00000
Lactobacillus intestinalis	151781	S	109	15	124	0.00000
Lactobacillus amylolyticus	83683	S	70	19	89	0.00000
Lactobacillus ultunensis	227945	S	66	15	81	0.00000
Lactobacillus apis	303541	S	61	5	66	0.00000
Lactobacillus kullabergensis	1218493	S	58	5	63	0.00000
Lactobacillus paragasseri	2107999	S	52	108	160	0.00000
Lactobacillus taiwanensis	508451	S	18	3	21	0.00000
Lactobacillus helsingborgensis	1218494	S	10	3	13	0.00000
Ligilactobacillus salivarius	1624	S	5741	2063	7804	0.00007
Ligilactobacillus ruminis	1623	S	5007	862	5869	0.00005
Ligilactobacillus acidipiscis	89059	S	3175	307	3482	0.00003
Ligilactobacillus murinus	1622	S	1609	11024	12633	0.00012
Ligilactobacillus animalis	1605	S	551	322	873	0.00001
Ligilactobacillus agilis	1601	S	231	156	387	0.00000
Ligilactobacillus aviarius	1606	S	153	19	172	0.00000
Ligilactobacillus cholophilus	3050131	S	126	12	138	0.00000
Ligilactobacillus saerimneri	228229	S	12	1	13	0.00000
Lacticaseibacillus paracasei	1597	S	13155	5056	18211	0.00017
Lacticaseibacillus rhamnosus	47715	S	1423	2475	3898	0.00004
Lacticaseibacillus manihotivorans	88233	S	1268	218	1486	0.00001
Lacticaseibacillus casei	1582	S	1128	727	1855	0.00002
Lacticaseibacillus pabuli	3025672	S	221	33	254	0.00000
Lacticaseibacillus pantheris	171523	S	144	31	175	0.00000
Lacticaseibacillus chiayiensis	2100821	S	46	2	48	0.00000
Lacticaseibacillus huelsenbergensis	3035291	S	28	223	251	0.00000
Lacticaseibacillus zeae	57037	S	10	2	12	0.00000
Fructilactobacillus lindneri	53444	S	2879	2327	5206	0.00005
Fructilactobacillus cliffordii	2940299	S	337	1845	2182	0.00002
Fructilactobacillus ixorae	1750535	S	284	1193	1477	0.00001
Fructilactobacillus fructivorans	1614	S	228	28	256	0.00000
Fructilactobacillus hinvesii	2940300	S	176	345	521	0.00000
Fructilactobacillus sanfranciscensis	1625	S	112	99	211	0.00000
Fructilactobacillus myrtifloralis	2940301	S	31	138	169	0.00000
Acetilactobacillus jinshanensis	1720083	S	9071	121	9192	0.00009
Leuconostoc mesenteroides	1245	S	4108	4108	8216	0.00008
Leuconostoc sp. MTCC 10508	2698683	S	1438	1004	2442	0.00002
Leuconostoc garlicum	255248	S	460	104	564	0.00001
Leuconostoc gasicomitatum	115778	S	128	5	133	0.00000
Leuconostoc gelidum	1244	S	45	17	62	0.00000
Leuconostoc lactis	1246	S	134	12	146	0.00000
Leuconostoc carnosum	1252	S	23	2	25	0.00000
Leuconostoc falkenbergense	2766470	S	17	8	25	0.00000
Leuconostoc citreum	33964	S	11	3	14	0.00000
Periweissella cryptocerci	2506420	S	7173	253	7426	0.00007
Weissella ceti	759620	S	897	3471	4368	0.00004
Weissella soli	155866	S	784	47	831	0.00001
Weissella cibaria	137591	S	652	80	732	0.00001
Weissella confusa	1583	S	492	67	559	0.00001
Weissella jogaejeotgali	1631871	S	222	40	262	0.00000
Weissella paramesenteroides	1249	S	118	15	133	0.00000
Weissella koreensis	165096	S	58	7	65	0.00000
Weissella coleopterorum	2714949	S	24	1	25	0.00000
Weissella viridescens	1629	S	19	1	20	0.00000
Weissella diestrammenae	1162633	S	15	0	15	0.00000
Pediococcus damnosus	51663	S	2427	1024	3451	0.00003
Pediococcus claussenii	187452	S	944	328	1272	0.00001
Pediococcus pentosaceus	1255	S	927	890	1817	0.00002
Pediococcus acidilactici	1254	S	824	635	1459	0.00001
Pediococcus inopinatus	114090	S	422	178	600	0.00001
Pediococcus sp. AC40	2962679	S	35	176	211	0.00000
Loigolactobacillus backii	375175	S	3923	2354	6277	0.00006
Loigolactobacillus bifermentans	1607	S	288	83	371	0.00000
Loigolactobacillus coryniformis	1610	S	63	26	89	0.00000
Companilactobacillus futsaii	938155	S	3673	873	4546	0.00004
Companilactobacillus allii	1847728	S	184	15	199	0.00000
Companilactobacillus farciminis	1612	S	164	38	202	0.00000
Companilactobacillus ginsenosidimutans	1007676	S	140	3	143	0.00000
Companilactobacillus paralimentarius	83526	S	67	9	76	0.00000
Companilactobacillus crustorum	392416	S	47	8	55	0.00000
Companilactobacillus zhachilii	2304606	S	29	1	30	0.00000
Companilactobacillus heilongjiangensis	1074467	S	22	0	22	0.00000
Latilactobacillus sakei	1599	S	1536	2039	3575	0.00003
Latilactobacillus curvatus	28038	S	350	214	564	0.00001
Levilactobacillus koreensis	637971	S	1168	33	1201	0.00001
Levilactobacillus namurensis	380393	S	1117	159	1276	0.00001
Levilactobacillus suantsaii	2292255	S	487	100	587	0.00001
Levilactobacillus brevis	1580	S	181	46	227	0.00000
Levilactobacillus zymae	267363	S	34	4	38	0.00000
Schleiferilactobacillus harbinensis	304207	S	2455	79	2534	0.00002
Furfurilactobacillus rossiae	231049	S	2419	452	2871	0.00003
Lentilactobacillus buchneri	1581	S	649	1463	2112	0.00002
Lentilactobacillus hilgardii	1588	S	200	64	264	0.00000
Lentilactobacillus laojiaonis	2883998	S	33	4	37	0.00000
Lentilactobacillus curieae	1138822	S	32	2	34	0.00000
Lentilactobacillus parabuchneri	152331	S	24	19	43	0.00000
Bombilactobacillus folatiphilus	2923362	S	744	514	1258	0.00001
Bombilactobacillus bombi	1303590	S	429	65	494	0.00000
Bombilactobacillus thymidiniphilus	2923363	S	89	72	161	0.00000
Xylocopilactobacillus apis	2932183	S	1340	251	1591	0.00001
Xylocopilactobacillus apicola	2932184	S	173	31	204	0.00000
Oenococcus oeni	1247	S	263	735	998	0.00001
Oenococcus sicerae	2203724	S	93	239	332	0.00000
Oenococcus kitaharae	336988	S	49	125	174	0.00000
Apilactobacillus bombintestini	2419772	S	203	405	608	0.00001
Apilactobacillus kunkeei	148814	S	119	555	674	0.00001
Apilactobacillus apisilvae	2923364	S	107	104	211	0.00000
Secundilactobacillus paracollinoides	240427	S	625	589	1214	0.00001
Secundilactobacillus malefermentans	176292	S	96	171	267	0.00000
Paucilactobacillus oligofermentans	293371	S	528	217	745	0.00001
Paucilactobacillus hokkaidonensis	1193095	S	264	149	413	0.00000
Lapidilactobacillus dextrinicus	51664	S	980	88	1068	0.00001
Liquorilactobacillus hordei	468911	S	389	167	556	0.00001
Liquorilactobacillus nagelii	82688	S	89	50	139	0.00000
Liquorilactobacillus mali	1618	S	58	24	82	0.00000
Amylolactobacillus amylophilus	1603	S	485	145	630	0.00001
Fructobacillus americanaquae	2940302	S	359	5	364	0.00000
Nicoliella spurrieriana	2925830	S	18	0	18	0.00000
Enterococcus hirae	1354	S	22114	162233	184347	0.00172
Enterococcus faecium	1352	S	11260	39231	50491	0.00047
Enterococcus faecalis	1351	S	5616	15932	21548	0.00020
Enterococcus gallinarum	1353	S	1707	3229	4936	0.00005
Enterococcus casseliflavus	37734	S	791	511	1302	0.00001
Enterococcus sp. DIV0849a	2230879	S	159	5	164	0.00000
Enterococcus sp. 9D6_DIV0238	1834192	S	134	7	141	0.00000
Enterococcus sp. FDAARGOS_375	2060307	S	120	142	262	0.00000
Enterococcus sp. 7F3_DIV0205	1834189	S	36	0	36	0.00000
Enterococcus sp. DIV1094	2230878	S	35	2	37	0.00000
Enterococcus sp. CR-Ec1	2057791	S	33	14	47	0.00000
Enterococcus sp. 9E7_DIV0242	1834193	S	21	0	21	0.00000
Enterococcus cecorum	44008	S	436	62	498	0.00000
Enterococcus raffinosus	71452	S	146	13	159	0.00000
Enterococcus innesii	2839759	S	89	29	118	0.00000
Enterococcus thailandicus	417368	S	81	6	87	0.00000
Enterococcus mundtii	53346	S	68	4	72	0.00000
Enterococcus lactis	357441	S	62	986	1048	0.00001
Enterococcus avium	33945	S	57	13	70	0.00000
Enterococcus durans	53345	S	54	16	70	0.00000
Enterococcus wangshanyuanii	2005703	S	20	0	20	0.00000
Vagococcus hydrophili	2714947	S	1707	185	1892	0.00002
Vagococcus lutrae	81947	S	315	89	404	0.00000
Vagococcus sp. CY52-2	2925838	S	235	318	553	0.00001
Vagococcus sp. B2T-5	3109030	S	63	16	79	0.00000
Vagococcus penaei	633807	S	247	31	278	0.00000
Vagococcus fluvialis	2738	S	93	21	114	0.00000
Vagococcus luciliae	2920380	S	67	55	122	0.00000
Vagococcus coleopterorum	2714946	S	56	4	60	0.00000
Vagococcus carniphilus	218144	S	35	10	45	0.00000
Vagococcus intermedius	2991418	S	10	1	11	0.00000
Tetragenococcus halophilus	51669	S	853	523	1376	0.00001
Tetragenococcus osmophilus	526944	S	702	1031	1733	0.00002
Tetragenococcus koreensis	290335	S	490	231	721	0.00001
Melissococcus plutonius	33970	S	541	692	1233	0.00001
Streptococcus pyogenes	1314	S	16149	94999	111148	0.00104
Streptococcus infantis	68892	S	7376	496	7872	0.00007
Streptococcus agalactiae	1311	S	6975	21503	28478	0.00027
Streptococcus dysgalactiae	1334	S	3896	1890	5786	0.00005
Streptococcus equi	1336	S	1235	139	1374	0.00001
Streptococcus thermophilus	1308	S	3762	11355	15117	0.00014
Streptococcus suis	1307	S	3606	6825	10431	0.00010
Streptococcus mutans	1309	S	2882	150	3032	0.00003
Streptococcus pneumoniae	1313	S	2856	123995	126851	0.00119
Streptococcus intermedius	1338	S	1021	761	1782	0.00002
Streptococcus anginosus	1328	S	429	263	692	0.00001
Streptococcus constellatus	76860	S	271	59608	59879	0.00056
Streptococcus pluranimalium	82348	S	1138	211	1349	0.00001
Streptococcus sanguinis	1305	S	903	37	940	0.00001
Streptococcus sp. zg-86	2664091	S	282	7	289	0.00000
Streptococcus sp. oral taxon 064	712624	S	174	32	206	0.00000
Streptococcus sp. FDAARGOS_522	2420310	S	147	1490	1637	0.00002
Streptococcus sp. 116-D4	2598453	S	112	5	117	0.00000
Streptococcus sp. LPB0220	2610896	S	85	5	90	0.00000
Streptococcus sp. 'group B'	1319	S	22	1055	1077	0.00001
Streptococcus oralis	1303	S	780	60	840	0.00001
Streptococcus chenjunshii	2173853	S	758	8	766	0.00001
Streptococcus salivarius	1304	S	654	111	765	0.00001
Streptococcus ferus	1345	S	466	18	484	0.00000
Streptococcus troglodytae	1111760	S	456	15	471	0.00000
Streptococcus pantholopis	1811193	S	319	3	322	0.00000
Streptococcus parasuis	1501662	S	287	60	347	0.00000
Streptococcus mitis	28037	S	262	19	281	0.00000
Streptococcus porcinus	1340	S	223	29	252	0.00000
Streptococcus sobrinus	1310	S	138	7	145	0.00000
Streptococcus iniae	1346	S	122	9	131	0.00000
Streptococcus ratti	1341	S	105	2	107	0.00000
Streptococcus ruminicola	2686210	S	102	22	124	0.00000
Streptococcus parauberis	1348	S	101	21	122	0.00000
Streptococcus koreensis	2382163	S	77	11	88	0.00000
Streptococcus ilei	1156431	S	66	5	71	0.00000
Streptococcus oriscaviae	2781599	S	55	2	57	0.00000
Streptococcus merionis	400065	S	46	1	47	0.00000
Streptococcus gordonii	1302	S	30	1	31	0.00000
Streptococcus australis	113107	S	28	3	31	0.00000
Streptococcus halichoeri	254785	S	27	5	32	0.00000
Streptococcus cristatus	45634	S	24	12	36	0.00000
Streptococcus marmotae	1825069	S	23	0	23	0.00000
Streptococcus canis	1329	S	22	4	26	0.00000
Streptococcus pasteurianus	197614	S	19	46	65	0.00000
Streptococcus gwangjuense	1433513	S	15	1	16	0.00000
Streptococcus lutetiensis	150055	S	14	3	17	0.00000
Streptococcus urinalis	149016	S	10	0	10	0.00000
Streptococcus equinus	1335	S	10	1	11	0.00000
Lactococcus cremoris	1359	S	1804	1169	2973	0.00003
Lactococcus garvieae	1363	S	762	6625	7387	0.00007
Lactococcus raffinolactis	1366	S	701	86	787	0.00001
Lactococcus lactis	1358	S	629	1431	2060	0.00002
Lactococcus allomyrinae	2419773	S	249	9	258	0.00000
Lactococcus petauri	1940789	S	231	351	582	0.00001
Lactococcus formosensis	1281486	S	106	14	120	0.00000
Floricoccus penangensis	1859475	S	618	35	653	0.00001
Aerococcus urinae	1376	S	601	1501	2102	0.00002
Aerococcus christensenii	87541	S	340	109	449	0.00000
Aerococcus sanguinicola	119206	S	167	19	186	0.00000
Aerococcus urinaehominis	128944	S	125	19	144	0.00000
Aerococcus tenax	3078812	S	73	826	899	0.00001
Aerococcus mictus	2976810	S	66	677	743	0.00001
Aerococcus sp. Group 1	2976812	S	29	185	214	0.00000
Facklamia hominis	178214	S	1624	618	2242	0.00002
Fundicoccus culcitae	2969821	S	1095	129	1224	0.00001
Suicoccus acidiformans	2036206	S	1035	189	1224	0.00001
Globicatella sanguinis	13076	S	125	295	420	0.00000
Ignavigranum ruoffiae	89093	S	116	14	130	0.00000
Ruoffia tabacinasalis	87458	S	87	79	166	0.00000
Abiotrophia defectiva	46125	S	86	10	96	0.00000
Dolosigranulum pigrum	29394	S	2658	326	2984	0.00003
